GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1887068,19820622,198206,1982,1982.4712,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,195,195,19,4,-10.0,8,2,8,1.84210526315789,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1850528,19820607,198206,1982,1982.4301,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,8,3,8,2.70616742504393,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1964360,19820801,198208,1982,1982.5781,ISR,ISRAEL,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,12,2,10,3.95989350430113,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1861645,19820611,198206,1982,1982.4411,LBN,BEIRUT,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,2.36565037762512,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1850526,19820607,198206,1982,1982.4301,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,7,2,7,1.09507217521155,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1975642,19820807,198208,1982,1982.5945,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,9,2,9,5.00250960183547,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1858434,19820610,198206,1982,1982.4384,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,15,2,15,3.23239375999359,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1850529,19820607,198206,1982,1982.4301,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,12,2,12,3.36416636184842,1,Israel,IS,IS,31.5,34.75,0,1,Lebanon,LE,LE,33.8333,35.8333,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1881515,19820619,198206,1982,1982.463,LBN,BEIRUT,LBN,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,17,2,17,7.6326392128589,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
2936082,19831104,198311,1983,1983.8329,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,7,2,7,1.58379883214508,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2429146,19830316,198303,1983,1983.2082,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,193,193,19,4,-10.0,2,2,2,3.99919742446213,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
2433434,19830318,198303,1983,1983.2137,ISR,ISRAELI,ISR,,,,,,,,ISROPP,ISRAEL,ISR,,,,,OPP,,,1,190,190,19,4,-10.0,10,2,10,3.31770645510278,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2508833,19830422,198304,1983,1983.3068,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,194,194,19,4,-10.0,15,2,15,4.54287748324104,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
2770581,19830823,198308,1983,1983.6384,LBN,LEBANESE,LBN,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,10,2,10,3.94317958507622,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
2322124,19830125,198301,1983,1983.0685,REB,GUERRILLA,,,,,,REB,,,ISR,ISRAELI,ISR,,,,,,,,0,190,190,19,4,-10.0,8,2,8,3.00490437036375,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3012144,19831205,198312,1983,1983.9178,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,12,2,12,3.00192601447832,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2987858,19831124,198311,1983,1983.8877,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,193,193,19,4,-10.0,6,2,6,2.33699633699634,1,Syria,SY,SY,35.0,38.0,0,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
2682760,19830713,198307,1983,1983.5288,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,190,190,19,4,-10.0,13,2,13,4.42569666987535,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
2867630,19831003,198310,1983,1983.7479,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,183,183,18,4,-10.0,3,2,3,3.58467324501055,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
2592610,19830531,198305,1983,1983.4137,REB,GUERRILLA,,,,,,REB,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,12,3,12,2.63180573326647,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3042022,19831219,198312,1983,1983.9562,ISRMIL,ISRAEL,ISR,,,,,MIL,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,7,2,7,3.12953794074378,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2973970,19831118,198311,1983,1983.8712,MIL,COMMANDER,,,,,,MIL,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,4,2,4,4.22630173564753,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2653748,19830629,198306,1983,1983.4904,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,5,2,5,4.26194666954034,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
3019778,19831208,198312,1983,1983.926,ISR,ISRAELI,ISR,,,,,,,,PSEREB,PALESTINIAN,PSE,,,,,REB,,,1,193,193,19,4,-10.0,10,2,10,3.37272082984344,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
2429145,19830316,198303,1983,1983.2082,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,193,193,19,4,-10.0,2,2,2,3.99919742446213,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3041998,19831219,198312,1983,1983.9562,ISR,ISRAELI,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,1,195,195,19,4,-10.0,12,2,12,3.68568958063121,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3022018,19831209,198312,1983,1983.9288,ISR,ISRAELI,ISR,,,,,,,,PSEREB,PALESTINIAN,PSE,,,,,REB,,,1,193,193,19,4,-10.0,6,2,6,2.08753234646479,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
2577577,19830524,198305,1983,1983.3945,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,7,2,7,2.98319327731092,1,Lebanon,LE,LE,33.8333,35.8333,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2817051,19830911,198309,1983,1983.6877,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,190,190,19,4,-10.0,5,2,5,4.46531453331639,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
2973705,19831118,198311,1983,1983.8712,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,0.415368639667706,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
2421239,19830312,198303,1983,1983.1973,OPP,DEMONSTRATOR,,,,,,OPP,,,ISR,ISRAEL,ISR,,,,,,,,1,193,193,19,4,-10.0,13,2,13,5.62705756296392,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
2614925,19830610,198306,1983,1983.4384,ISR,ISRAELI,ISR,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,1,190,190,19,4,-10.0,6,2,6,3.30236982578059,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2940097,19831105,198311,1983,1983.8356,SYR,DAMASCUS,SYR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,193,193,19,4,-10.0,7,2,7,5.14758398587141,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
2973706,19831118,198311,1983,1983.8712,LBN,SIDON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,11,2,11,3.09466800545815,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2936071,19831104,198311,1983,1983.8329,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,190,190,19,4,-10.0,7,2,7,3.52489846211194,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
3287663,19840404,198404,1984,1984.2575,PSE,PALESTINIAN,PSE,,,,,,,,ISR,JERUSALEM,ISR,,,,,,,,1,190,190,19,4,-10.0,7,2,7,3.71439849798648,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
3482136,19840628,198406,1984,1984.4877,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,8,2,8,2.35483938938716,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3658916,19840923,198409,1984,1984.7205,ISR,ISRAELI,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,1,190,190,19,4,-10.0,16,2,16,2.90425145549401,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3183882,19840220,198402,1984,1984.137,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,4,2,4,2.90019385537214,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3194394,19840224,198402,1984,1984.1479,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,10,2,10,3.21612709575585,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3304763,19840412,198404,1984,1984.2795,ISR,ISRAELI,ISR,,,,,,,,LBNCVL,LEBANON,LBN,,,,,CVL,,,0,190,190,19,4,-10.0,3,2,3,3.07516653114007,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3634749,19840912,198409,1984,1984.6904,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,6,2,6,4.59672293055533,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3654976,19840921,198409,1984,1984.7151,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,3,2,3,5.12840549567908,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
3634748,19840912,198409,1984,1984.6904,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,4,2,4,4.44437439914264,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3309169,19840414,198404,1984,1984.2849,ISR,ISRAEL,ISR,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,1,190,190,19,4,-10.0,23,2,23,3.34038925376128,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
3191238,19840223,198402,1984,1984.1452,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,195,195,19,4,-10.0,13,2,13,5.37711455766086,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Bhamdoun, Mont-Liban, Lebanon",LE,LE05,33.8086,35.6597,-801698,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3630294,19840910,198409,1984,1984.6849,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,23,2,17,2.36178207192699,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
3630297,19840910,198409,1984,1984.6849,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,1,195,195,19,4,-10.0,3,2,3,4.82517482517483,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3372069,19840511,198405,1984,1984.3589,CVL,CIVILIAN,,,,,,CVL,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,7,2,7,0.595238095238094,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4122149,19850419,198504,1985,1985.2986,ISR,ISRAEL,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,0,190,190,19,4,-10.0,5,2,5,2.61712747150201,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4122122,19850419,198504,1985,1985.2986,ISR,ISRAEL,ISR,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,190,190,19,4,-10.0,8,2,8,4.76462338176946,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4259696,19850616,198506,1985,1985.4548,PSE,PALESTINIAN,PSE,,,,,,,,MOSSHI,SHIITE,,,,MOS,SHI,,,,1,194,194,19,4,-10.0,19,2,19,1.96284075793975,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
4262156,19850617,198506,1985,1985.4575,PSE,PALESTINIAN,PSE,,,,,,,,MOSSHI,SHIITE,,,,MOS,SHI,,,,1,194,194,19,4,-10.0,19,2,19,2.84298982750995,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
4098631,19850410,198504,1985,1985.274,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,190,190,19,4,-10.0,24,2,12,1.990644886888,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
4665597,19851124,198511,1985,1985.8877,EGY,EGYPT,EGY,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,190,190,19,4,-10.0,4,2,4,2.11102506336244,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
3980913,19850218,198502,1985,1985.1315,ISR,ISRAELI,ISR,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,190,190,19,4,-10.0,12,2,12,2.43736383442266,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4224062,19850601,198506,1985,1985.4137,PSE,PALESTINIAN,PSE,,,,,,,,MOS,MOSLEM,,,,MOS,,,,,0,190,190,19,4,-10.0,16,2,16,4.21442648005148,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
4696024,19851205,198512,1985,1985.9178,ISR,ISRAELI,ISR,,,,,,,,REB,GUERRILLA,,,,,,REB,,,0,190,190,19,4,-10.0,18,2,18,3.77879957404637,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4529744,19851004,198510,1985,1985.7507,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,1,195,195,19,4,-10.0,4,2,4,4.79677623261694,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4004687,19850228,198502,1985,1985.1589,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,3,2,3,3.16897137311984,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4481953,19850915,198509,1985,1985.6986,SAU,TABUK,SAU,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,11,2,11,3.69392397560195,4,"Tabuk, Tabuk, Saudi Arabia",SA,SA19,28.3998,36.5715,-3099858,4,"Eilat, HaDarom, Israel",IS,IS01,29.558,34.9482,-779626,4,"Tabuk, Tabuk, Saudi Arabia",SA,SA19,28.3998,36.5715,-3099858,20130203,unspecified
4041306,19850315,198503,1985,1985.2055,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,8,2,7,2.55632801124456,4,"Maarake, Liban-Sud, Lebanon",LE,LE06,33.2731,35.3086,-806952,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
4098465,19850410,198504,1985,1985.274,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,8,2,8,5.41492910758966,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4551828,19851012,198510,1985,1985.7726,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,1,195,195,19,4,-10.0,3,2,3,4.72033241250579,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
4030873,19850311,198503,1985,1985.1945,REB,SUICIDE BOMBER,,,,,,REB,,,ISR,ISRAELI,ISR,,,,,,,,1,1831,183,18,4,-10.0,10,2,10,1.20926632586939,4,"Metulla, Ha?afon, Israel",IS,IS03,33.2792,35.5795,-780681,4,"Metulla, Ha?afon, Israel",IS,IS03,33.2792,35.5795,-780681,4,"Metulla, Ha?afon, Israel",IS,IS03,33.2792,35.5795,-780681,20130203,unspecified
4566833,19851017,198510,1985,1985.7863,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINE LIBERATION ORGANIZATION,PSE,,,,,,,,1,195,195,19,4,-10.0,11,2,11,6.70248285906649,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
